out_idx,time_ns,dac_left,dac_right
1544,30915848000,-1033491390,391789932
1545,30916441000,-1034600177,397395358
1546,30917033000,-1035663313,402936651
1547,30917626000,-1036719069,408486862
1548,30918219000,-1037752087,414036140
1549,30918811000,-1038761772,419581444
1550,30919404000,-1039743083,425035681
1551,30919997000,-1040763887,430545921
1552,30920589000,-1041726262,436069991
1553,30921182000,-1042702413,441524193
1554,30921774000,-1043670880,447002116
1555,30922367000,-1044573121,452410596
1556,30922960000,-1045515388,457860868
1557,30923552000,-1046419216,463266934
1558,30924145000,-1047268346,468657250
1559,30924738000,-1048154110,474025417
1560,30925330000,-1049024150,479436098
1561,30925923000,-1049873833,484792043
1562,30926516000,-1050708164,490130687
1563,30927108000,-1051507127,495446891
1564,30927701000,-1052331851,500766084
1565,30928294000,-1053099343,506044228
1566,30928886000,-1053865966,511316776
1567,30929479000,-1054640836,516623516
1568,30930071000,-1055380820,521845666
1569,30930664000,-1056092811,527076864
1570,30931257000,-1056811052,532306423
1571,30931849000,-1057517075,537477805
1572,30932442000,-1058192611,542661953
1573,30933035000,-1058864244,547816688
1574,30933627000,-1059545623,552986358
1575,30934220000,-1060168134,558131309
1576,30934813000,-1060806456,563219403
1577,30935405000,-1061418647,568336299
1578,30935998000,-1062021986,573416654
1579,30936590000,-1062584226,578455002
1580,30937183000,-1063152672,583488333
1581,30937776000,-1063728615,588534773
1582,30938368000,-1064264481,593541184
1583,30938961000,-1064767791,598540393
1584,30939554000,-1065298669,603501195
1585,30940146000,-1065765793,608426307
1586,30940739000,-1066268242,613391262
1587,30941332000,-1066715650,618313697
1588,30941924000,-1067183987,623155973
1589,30942517000,-1067611598,628056549
1590,30943110000,-1068029689,632896269
1591,30943702000,-1068412922,637725827
1592,30944295000,-1068824903,642531140
1593,30944887000,-1069177428,647341612
1594,30945480000,-1069548279,652136422
1595,30946073000,-1069921516,656882609
1596,30946665000,-1070227545,661588838
1597,30947258000,-1070578728,666317064
1598,30947851000,-1070856328,671011176
1599,30948443000,-1071167111,675672503
1600,30949036000,-1071395716,680324212
1601,30949629000,-1071638514,684952846
1602,30950221000,-1071931851,689570001
1603,30950814000,-1072131621,694157993
1604,30951406000,-1072349815,698679965
1605,30951999000,-1072536682,703269586
1606,30952592000,-1072737178,707727574
1607,30953184000,-1072904349,712261061
1608,30953777000,-1073047902,716757275
1609,30954370000,-1073177674,721209885
1610,30954962000,-1073306863,725633775
1611,30955555000,-1073417452,730037764
1612,30956148000,-1073508312,734413401
1613,30956740000,-1073582004,738780414
1614,30957333000,-1073627580,743118906
1615,30957926000,-1073674410,747406892
1616,30958518000,-1073751570,751713689
1617,30959111000,-1073751861,755995624
1618,30959703000,-1073778175,760266749
1619,30960296000,-1073723104,764475038
1620,30960889000,-1073721594,768673594
1621,30961481000,-1073684233,772843884
1622,30962074000,-1073603404,777004561
1623,30962667000,-1073557546,781131057
1624,30963259000,-1073451279,785234830
1625,30963852000,-1073365268,789314050
1626,30964445000,-1073243083,793353043
1627,30965037000,-1073140187,797376849
1628,30965630000,-1072990247,801397188
1629,30966222000,-1072798324,805378683
1630,30966815000,-1072643985,809302560
1631,30967408000,-1072443110,813235406
1632,30968000000,-1072255733,817132774
1633,30968593000,-1072042738,821033482
1634,30969186000,-1071797134,824860721
1635,30969778000,-1071560921,828691160
1636,30970371000,-1071288082,832492581
1637,30970964000,-1071007582,836271144
1638,30971556000,-1070714053,840013606
1639,30972149000,-1070415894,843739705
1640,30972742000,-1070072273,847442408
1641,30973334000,-1069775795,851105293
1642,30973927000,-1069377197,854736961
1643,30974519000,-1069014613,858374901
1644,30975112000,-1068649382,861936330
1645,30975705000,-1068253150,865502719
1646,30976297000,-1067836146,869053664
1647,30976890000,-1067415902,872545624
1648,30977483000,-1066956147,876016283
1649,30978075000,-1066503107,879479196
1650,30978668000,-1066031200,882918313
1651,30979261000,-1065557486,886289878
1652,30979853000,-1065030310,889663708
1653,30980446000,-1064533809,893018155
1654,30981038000,-1064011370,896350925
1655,30981631000,-1063452787,899624889
1656,30982224000,-1062904098,902899185
1657,30982816000,-1062311754,906112044
1658,30983409000,-1061739520,909342557
1659,30984002000,-1061135358,912476560
1660,30984594000,-1060528634,915623054
1661,30985187000,-1059874461,918764552
1662,30985780000,-1059225139,921838877
1663,30986372000,-1058568444,924908491
1664,30986965000,-1057896524,927929614
1665,30987558000,-1057187557,930931028
1666,30988150000,-1056504318,933898104
1667,30988743000,-1055788723,936848567
1668,30989335000,-1055032569,939755841
1669,30989928000,-1054295534,942646292
1670,30990521000,-1053499285,945485007
1671,30991113000,-1052757553,948329972
1672,30991706000,-1051942157,951125417
1673,30992299000,-1051140171,953909116
1674,30992891000,-1050322813,956640489
1675,30993484000,-1049507813,959350949
1676,30994077000,-1048626929,962021293
1677,30994669000,-1047763633,964695817
1678,30995262000,-1046909692,967304679
1679,30995854000,-1046006894,969884707
1680,30996447000,-1045053851,972416784
1681,30997040000,-1044147992,974973116
1682,30997632000,-1043184802,977484023
1683,30998225000,-1042268759,979911607
1684,30998818000,-1041260225,982313339
1685,30999410000,-1040292019,984771444
1686,31000003000,-1039341132,987136898
1687,31000596000,-1038299510,989479322
1688,31001188000,-1037276573,991785327
1689,31001781000,-1036227758,994085185
1690,31002374000,-1035175469,996323138
1691,31002966000,-1034117408,998556295
1692,31003559000,-1033024614,1000725442
1693,31004151000,-1031937310,1002893792
1694,31004744000,-1030823507,1005031228
1695,31005337000,-1029680164,1007119389
1696,31005929000,-1028534896,1009190046
1697,31006522000,-1027385357,1011220760
1698,31007115000,-1026215133,1013237033
1699,31007707000,-1025045950,1015176281
1700,31008300000,-1023845139,1017123327
1701,31008893000,-1022631409,1019033507
1702,31009485000,-1021397804,1020929286
1703,31010078000,-1020158004,1022730693
1704,31010670000,-1018931120,1024572111
1705,31011263000,-1017651733,1026333012
1706,31011856000,-1016380496,1028093444
1707,31012448000,-1015090044,1029827916
1708,31013041000,-1013750675,1031485032
1709,31013634000,-1012466980,1033156216
1710,31014226000,-1011120796,1034750591
1711,31014819000,-1009733897,1036330956
1712,31015412000,-1008378471,1037840178
1713,31016004000,-1006998459,1039393803
1714,31016597000,-1005630600,1040903401
1715,31017190000,-1004192881,1042371804
1716,31017782000,-1002767490,1043763864
1717,31018375000,-1001330600,1045153826
1718,31018967000,-999891711,1046512690
1719,31019560000,-998418776,1047852676
1720,31020153000,-996957346,1049156975
1721,31020745000,-995480959,1050415934
1722,31021338000,-993937047,1051640481
1723,31021931000,-992423927,1052837051
1724,31022523000,-990882192,1053985120
1725,31023116000,-989337931,1055085641
1726,31023709000,-987798356,1056205319
1727,31024301000,-986227098,1057286334
1728,31024894000,-984632041,1058296220
1729,31025486000,-983032068,1059313061
1730,31026079000,-981430236,1060275095
1731,31026672000,-979767225,1061212139
1732,31027264000,-978139768,1062095351
1733,31027857000,-976487538,1062956721
1734,31028450000,-974824907,1063785311
1735,31029042000,-973148239,1064612668
1736,31029635000,-971420672,1065367330
1737,31030228000,-969718061,1066078857
1738,31030820000,-967985870,1066777231
1739,31031413000,-966301576,1067485477
1740,31032006000,-964516710,1068112765
1741,31032598000,-962758193,1068671610
1742,31033191000,-960978209,1069261240
1743,31033783000,-959191053,1069764809
1744,31034376000,-957356900,1070256441
1745,31034969000,-955568359,1070763894
1746,31035561000,-953714248,1071172052
1747,31036154000,-951854322,1071570186
1748,31036747000,-950050132,1071919302
1749,31037339000,-948192394,1072292678
1750,31037932000,-946296480,1072556706
1751,31038525000,-944390603,1072828922
1752,31039117000,-942505935,1073068775
1753,31039710000,-940574248,1073290989
1754,31040302000,-938623355,1073448008
1755,31040895000,-936672629,1073579013
1756,31041488000,-934716078,1073692023
1757,31042080000,-932750313,1073710400
1758,31042673000,-930763019,1073776059
1759,31043266000,-928776093,1073736971
1760,31043858000,-926745585,1073735351
1761,31044451000,-924741341,1073679035
1762,31045044000,-922696397,1073551912
1763,31045636000,-920639129,1073406752
1764,31046229000,-918567332,1073233698
1765,31046822000,-916502907,1073060712
1766,31047414000,-914392284,1072788932
1767,31048007000,-912294178,1072550385
1768,31048599000,-910208333,1072240334
1769,31049192000,-908091516,1071911390
1770,31049785000,-905912431,1071520516
1771,31050377000,-903777471,1071153235
1772,31050970000,-901603361,1070704693
1773,31051563000,-899454974,1070254084
1774,31052155000,-897235016,1069712919
1775,31052748000,-895049301,1069179842
1776,31053341000,-892825861,1068614597
1777,31053933000,-890595316,1068024413
1778,31054526000,-888371155,1067358872
1779,31055118000,-886106933,1066705979
1780,31055711000,-883869082,1066001382
1781,31056304000,-881591036,1065271497
1782,31056896000,-879286451,1064488549
1783,31057489000,-876989788,1063661275
1784,31058082000,-874655605,1062824213
1785,31058674000,-872351328,1061946271
1786,31059267000,-870007296,1061079763
1787,31059860000,-867665313,1060139094
1788,31060452000,-865323148,1059157884
1789,31061045000,-862912177,1058147907
1790,31061638000,-860570843,1057134387
1791,31062230000,-858176691,1056076541
1792,31062823000,-855774613,1055000009
1793,31063415000,-853306971,1053834347
1794,31064008000,-850931870,1052684094
1795,31064601000,-848451645,1051482336
1796,31065193000,-845975277,1050252732
1797,31065786000,-843525729,1048968088
1798,31066379000,-841060371,1047668212
1799,31066971000,-838568400,1046331283
1800,31067564000,-836083498,1045014498
1801,31068157000,-833538349,1043578300
1802,31068749000,-831017775,1042139844
1803,31069342000,-828498705,1040731090
1804,31069934000,-825919874,1039226364
1805,31070527000,-823360804,1037657789
1806,31071120000,-820788210,1036122608
1807,31071712000,-818220258,1034524170
1808,31072305000,-815637608,1032928884
1809,31072898000,-813031938,1031267595
1810,31073490000,-810407338,1029547800
1811,31074083000,-807752302,1027872880
1812,31074676000,-805131160,1026078282
1813,31075268000,-802492008,1024300873
1814,31075861000,-799823493,1022508534
1815,31076454000,-797144037,1020668755
1816,31077046000,-794441743,1018776099
1817,31077639000,-791759136,1016850667
1818,31078231000,-789072859,1014928881
1819,31078824000,-786370686,1012967411
1820,31079417000,-783621427,1010943739
1821,31080009000,-780898871,1008918784
1822,31080602000,-778158952,1006869230
1823,31081195000,-775361962,1004743915
1824,31081787000,-772617181,1002611031
1825,31082380000,-769798697,1000451007
1826,31082973000,-767030365,998276659
1827,31083565000,-764210736,996038164
1828,31084158000,-761434682,993797181
1829,31084750000,-758602998,991492393
1830,31085343000,-755758121,989185364
1831,31085936000,-752919756,986827561
1832,31086528000,-750071643,984473388
1833,31087121000,-747204497,982029264
1834,31087714000,-744303020,979591693
1835,31088306000,-741425785,977157687
1836,31088899000,-738560662,974655936
1837,31089492000,-735613376,972074358
1838,31090084000,-732708893,969538569
1839,31090677000,-729803672,966946909
1840,31091270000,-726862673,964333871
1841,31091862000,-723920208,961675784
1842,31092455000,-720944463,959005251
1843,31093047000,-717979337,956283156
1844,31093640000,-715007373,953541583
1845,31094233000,-712021377,950768393
1846,31094825000,-709021147,947957716
1847,31095418000,-706009123,945146711
1848,31096011000,-703014306,942270761
1849,31096603000,-699975162,939402102
1850,31097196000,-696952449,936505985
1851,31097789000,-693900634,933539919
1852,31098381000,-690842992,930510206
1853,31098974000,-687786425,927526619
1854,31099566000,-684703005,924504499
1855,31100159000,-681593971,921441037
1856,31100752000,-678509731,918326052
1857,31101344000,-675429175,915224596
1858,31101937000,-672310272,912059700
1859,31102530000,-669170289,908887337
1860,31103122000,-666032943,905695440
1861,31103715000,-662919900,902459373
1862,31104308000,-659781424,899205785
1863,31104900000,-656629761,895860691
1864,31105493000,-653443772,892603052
1865,31106086000,-650267297,889202383
1866,31106678000,-647103541,885861039
1867,31107271000,-643921488,882460624
1868,31107863000,-640664857,879014175
1869,31108456000,-637450595,875557122
1870,31109049000,-634246534,872078335
1871,31109641000,-631006035,868549595
1872,31110234000,-627792119,865011188
1873,31110827000,-624524407,861473454
1874,31111419000,-621301755,857890000
1875,31112012000,-617991338,854244884
1876,31112605000,-614747815,850621159
1877,31113197000,-611452731,846887208
1878,31113790000,-608179956,843228945
1879,31114382000,-604876194,839512911
1880,31114975000,-601569611,835787163
1881,31115568000,-598258269,831970321
1882,31116160000,-594934332,828196638
1883,31116753000,-591606637,824346131
1884,31117346000,-588242852,820497197
1885,31117938000,-584927181,816627765
1886,31118531000,-581530312,812694049
1887,31119124000,-578176578,808787478
1888,31119716000,-574834676,804830513
1889,31120309000,-571419661,800846826
1890,31120902000,-568067065,796831677
1891,31121494000,-564635360,792785687
1892,31122087000,-561259819,788757270
1893,31122679000,-557828205,784665903
1894,31123272000,-554420210,780556291
1895,31123865000,-551009439,776443357
1896,31124457000,-547556445,772268725
1897,31125050000,-544091794,768075474
1898,31125643000,-540641729,763901031
1899,31126235000,-537205997,759675283
1900,31126828000,-533724719,755416727
1901,31127421000,-530279226,751159973
1902,31128013000,-526821491,746888928
1903,31128606000,-523302005,742521327
1904,31129198000,-519832378,738193545
1905,31129791000,-516340471,733837269
1906,31130384000,-512813100,729427073
1907,31130976000,-509290112,725046906
1908,31131569000,-505753374,720608451
1909,31132162000,-502220195,716120955
1910,31132754000,-498712568,711642853
1911,31133347000,-495150509,707173989
1912,31133940000,-491606717,702657115
1913,31134532000,-488051515,698121331
1914,31135125000,-484491995,693524635
1915,31135718000,-480928440,688969788
1916,31136310000,-477337538,684327248
1917,31136903000,-473780044,679734874
1918,31137495000,-470150435,675054862
1919,31138088000,-466580501,670381271
1920,31138681000,-462959292,665695003
1921,31139273000,-459370277,660962749
1922,31139866000,-455758560,656243974
1923,31140459000,-452103275,651477342
1924,31141051000,-448505984,646725342
1925,31141644000,-444839395,641900838
1926,31142237000,-441224475,637095722
1927,31142829000,-437563839,632258799
1928,31143422000,-433910128,627371638
1929,31144014000,-430252117,622516526
1930,31144607000,-426586535,617621621
1931,31145200000,-422930343,612688826
1932,31145792000,-419241649,607787431
1933,31146385000,-415574600,602833494
1934,31146978000,-411892003,597877834
1935,31147570000,-408145852,592855386
1936,31148163000,-404485926,587839356
1937,31148756000,-400769123,582861224
1938,31149348000,-397064353,577764507
1939,31149941000,-393334672,572706877
1940,31150534000,-389634756,567671453
1941,31151126000,-385918430,562565077
1942,31151719000,-382154950,557450981
1943,31152311000,-378474935,552308491
1944,31152904000,-374705635,547160219
1945,31153497000,-370970046,542035568
1946,31154089000,-367171432,536824140
1947,31154682000,-363455353,531618740
1948,31155275000,-359699303,526390943
1949,31155867000,-355888762,521173897
1950,31156460000,-352128596,515910912
1951,31157053000,-348362575,510639716
1952,31157645000,-344582100,505354921
1953,31158238000,-340772544,500051181
1954,31158830000,-336966426,494737973
1955,31159423000,-333199397,489402867
1956,31160016000,-329404322,484084690
1957,31160608000,-325568956,478728762
1958,31161201000,-321755636,473334689
1959,31161794000,-317946529,467950464
1960,31162386000,-314149998,462544999
1961,31162979000,-310326032,457159627
1962,31163572000,-306477774,451693553
1963,31164164000,-302667443,446277522
1964,31164757000,-298824689,440821464
1965,31165350000,-294957751,435287758
1966,31165942000,-291131389,429844169
1967,31166535000,-287280582,424332643
1968,31167127000,-283383517,418801392
1969,31167720000,-279568181,413293465
1970,31168313000,-275712460,407747602
1971,31168905000,-271850448,402189054
1972,31169498000,-267960936,396624075
1973,31170091000,-264096127,391047195
1974,31170683000,-260240794,385481633
1975,31171276000,-256332208,379859373
1976,31171869000,-252442391,374247516
1977,31172461000,-248573856,368610134
1978,31173054000,-244659820,362985047
1979,31173646000,-240804511,357342854
1980,31174239000,-236884872,351692084
1981,31174832000,-232980872,346008453
1982,31175424000,-229115892,340346652
1983,31176017000,-225180948,334630175
1984,31176610000,-221271096,328960849
1985,31177202000,-217351609,323244836
1986,31177795000,-213440255,317491050
1987,31178388000,-209515462,311759533
1988,31178980000,-205602168,306037277
1989,31179573000,-201706145,300306219
1990,31180166000,-197767330,294500556
1991,31180758000,-193838149,288742961
1992,31181351000,-189895320,282994990
1993,31181943000,-185987033,277227980
1994,31182536000,-182035305,271392957
1995,31183129000,-178074561,265575519
1996,31183721000,-174135077,259756620
1997,31184314000,-170197901,253987901
1998,31184907000,-166257312,248128883
1999,31185499000,-162302003,242286644
2000,31186092000,-158352545,236472669
2001,31186685000,-154371716,230558258
2002,31187277000,-150449723,224760070
2003,31187870000,-146500294,218888741
2004,31188462000,-142521090,212982316
2005,31189055000,-138572838,207109328
2006,31189648000,-134575150,201180470
2007,31190240000,-130622371,195338052
2008,31190833000,-126631508,189411422
2009,31191426000,-122684865,183524519
2010,31192018000,-118726591,177616053
2011,31192611000,-114735214,171701675
2012,31193204000,-110778519,165788675
2013,31193796000,-106759787,159832105
2014,31194389000,-102815270,153928840
2015,31194982000,-98839226,147969848
2016,31195574000,-94859594,142038150
2017,31196167000,-90846013,136082808
2018,31196759000,-86875765,130142884
2019,31197352000,-82925547,124203746
2020,31197945000,-78933960,118224147
2021,31198537000,-74915637,112256089
2022,31199130000,-70928539,106328649
2023,31199723000,-66939894,100337987
2024,31200315000,-62978337,94386656
2025,31200908000,-58988949,88429051
2026,31201501000,-54962439,82425736
2027,31202093000,-50976659,76449019
2028,31202686000,-47012612,70483548
2029,31203278000,-42988511,64443682
2030,31203871000,-39024204,58473938
2031,31204464000,-35028494,52519778
2032,31205056000,-31032298,46517579
2033,31205649000,-27005804,40538317
2034,31206242000,-23022368,34516569
2035,31206834000,-19041279,28572907
2036,31207427000,-15033149,22544945
2037,31208020000,-11021870,16536783
2038,31208612000,-7041547,10561197
2039,31209205000,-3056633,4555098
2040,31209798000,966123,-1434434
2041,31210390000,4950761,-7429786
2042,31210983000,8956021,-13427262
2043,31211575000,12949832,-19433496
2044,31212168000,16934829,-25413470
2045,31212761000,20952321,-31390093
2046,31213353000,24942248,-37433386
2047,31213946000,28926087,-43379380
2048,31214539000,32912112,-49379292
2049,31215131000,36944259,-55377229
2050,31215724000,40932139,-61362887
2051,31216317000,44917435,-67323360
2052,31216909000,48914519,-73317590
2053,31217502000,52892465,-79308486
2054,31218094000,56876508,-85286554
2055,31218687000,60875551,-91264927
2056,31219280000,64886085,-97227361
2057,31219872000,68856704,-103194762
2058,31220465000,72840530,-109174768
2059,31221058000,76815368,-115142277
2060,31221650000,80831676,-121080662
2061,31222243000,84825202,-127047450
2062,31222836000,88802565,-132997526
2063,31223428000,92756205,-138929667
2064,31224021000,96749364,-144873294
2065,31224614000,100714380,-150782659
2066,31225206000,104722703,-156767765
2067,31225799000,108682976,-162703937
2068,31226391000,112630768,-168593076
2069,31226984000,116646508,-174537966
2070,31227577000,120583192,-180417105
2071,31228169000,124626909,-186363301
2072,31228762000,128565791,-192257365
2073,31229355000,132503401,-198124790
2074,31229947000,136473951,-204018464
2075,31230540000,140451863,-209900753
2076,31231133000,144422637,-215779799
2077,31231725000,148360477,-221658642
2078,31232318000,152334768,-227548780
2079,31232910000,156272598,-233387444
2080,31233503000,160240472,-239235410
2081,31234096000,164175649,-245077749
2082,31234688000,168128705,-250894978
2083,31235281000,172080638,-256728073
2084,31235874000,176013872,-262568363
2085,31236466000,179976459,-268370842
2086,31237059000,183907457,-274161968
2087,31237652000,187837778,-279934243
2088,31238244000,191770170,-285734249
2089,31238837000,195735176,-291520526
2090,31239430000,199620129,-297236682
2091,31240022000,203557676,-303022051
2092,31240615000,207489402,-308799575
2093,31241207000,211377344,-314495361
2094,31241800000,215282067,-320216464
2095,31242393000,219233857,-325930730
2096,31242985000,223143318,-331698467
2097,31243578000,227049439,-337398722
2098,31244171000,230956728,-343041430
2099,31244763000,234882006,-348706567
2100,31245356000,238742085,-354382528
2101,31245949000,242640732,-360051393
2102,31246541000,246537283,-365678919
2103,31247134000,250424810,-371316227
2104,31247726000,254303398,-376926109
2105,31248319000,258206945,-382557284
2106,31248912000,262091354,-388151117
2107,31249504000,265956345,-393718269
2108,31250097000,269810768,-399290285
2109,31250690000,273667408,-404840138
2110,31251282000,277575950,-410398743
2111,31251875000,281405738,-415921409
2112,31252468000,285263277,-421456367
2113,31253060000,289093976,-426957639
2114,31253653000,292957585,-432447777
2115,31254246000,296821377,-437957165
2116,31254838000,300649846,-443389022
2117,31255431000,304497955,-448874310
2118,31256023000,308302704,-454304986
2119,31256616000,312141715,-459717798
2120,31257209000,315959769,-465142412
2121,31257801000,319785203,-470532772
2122,31258394000,323593388,-475908230
2123,31258987000,327385305,-481252649
2124,31259579000,331201556,-486653129
2125,31260172000,335005723,-491986927
2126,31260765000,338781582,-497292771
2127,31261357000,342575036,-502577637
2128,31261950000,346397235,-507896734
2129,31262542000,350163296,-513144141
2130,31263135000,353949991,-518428611
2131,31263728000,357694604,-523654396
2132,31264320000,361471996,-528893791
2133,31264913000,365246566,-534089366
2134,31265506000,368989807,-539294603
2135,31266098000,372699932,-544441356
2136,31266691000,376481236,-549647472
2137,31267284000,380240001,-554767632
2138,31267876000,384005932,-559907079
2139,31268469000,387665140,-565006813
2140,31269062000,391440853,-570090661
2141,31269654000,395117343,-575162254
2142,31270247000,398821662,-580189356
2143,31270839000,402529961,-585224061
2144,31271432000,406232174,-590261441
2145,31272025000,409941945,-595215171
2146,31272617000,413632337,-600224491
2147,31273210000,417315018,-605202102
2148,31273803000,421004276,-610142097
2149,31274395000,424686712,-615074494
2150,31274988000,428364902,-619944500
2151,31275581000,431973993,-624838032
2152,31276173000,435656571,-629718292
2153,31276766000,439314455,-634552159
2154,31277358000,442935416,-639392963
2155,31277951000,446589801,-644195464
2156,31278544000,450205956,-648982037
2157,31279136000,453853166,-653771969
2158,31279729000,457471901,-658497278
2159,31280322000,461093794,-663249327
2160,31280914000,464713866,-667950363
2161,31281507000,468285951,-672632014
2162,31282100000,471862730,-677258900
2163,31282692000,475456261,-681915067
2164,31283285000,479038426,-686540457
2165,31283878000,482639879,-691137382
2166,31284470000,486194007,-695717428
2167,31285063000,489781292,-700303209
2168,31285655000,493303944,-704838251
2169,31286248000,496843188,-709307282
2170,31286841000,500370198,-713806230
2171,31287433000,503959444,-718269330
2172,31288026000,507429743,-722711424
2173,31288619000,510937765,-727124932
2174,31289211000,514467022,-731553257
2175,31289804000,517973997,-735887068
2176,31290397000,521519997,-740287410
2177,31290989000,524985188,-744619458
2178,31291582000,528451464,-748901638
2179,31292174000,531954452,-753216532
2180,31292767000,535429510,-757441833
2181,31293360000,538865628,-761714142
2182,31293952000,542299999,-765927537
2183,31294545000,545753067,-770130791
2184,31295138000,549209998,-774273700
2185,31295730000,552623641,-778401765
2186,31296323000,556073149,-782536333
2187,31296916000,559473962,-786616172
2188,31297508000,562861853,-790683382
2189,31298101000,566273390,-794734824
2190,31298694000,569677999,-798773022
2191,31299286000,573064192,-802769687
2192,31299879000,576407306,-806716105
2193,31300471000,579814155,-810659139
2194,31301064000,583182555,-814612191
2195,31301657000,586520152,-818492212
2196,31302249000,589854293,-822347166
2197,31302842000,593191096,-826209986
2198,31303435000,596520888,-829968896
2199,31304027000,599812735,-833806897
2200,31304620000,603148531,-837542011
2201,31305213000,606438048,-841278411
2202,31305805000,609745172,-845023231
2203,31306398000,613029470,-848685688
2204,31306990000,616313912,-852336072
2205,31307583000,619594871,-856007390
2206,31308176000,622804996,-859584175
2207,31308768000,626081365,-863175634
2208,31309361000,629333735,-866737660
2209,31309954000,632556851,-870243629
2210,31310546000,635798669,-873745352
2211,31311139000,638991877,-877213328
2212,31311732000,642200105,-880652778
2213,31312324000,645400567,-884065916
2214,31312917000,648630498,-887463345
2215,31313510000,651792468,-890842365
2216,31314102000,654954145,-894128562
2217,31314695000,658122187,-897505260
2218,31315287000,661283792,-900732171
2219,31315880000,664432104,-904019415
2220,31316473000,667543007,-907221928
2221,31317065000,670665978,-910431711
2222,31317658000,673791635,-913565591
2223,31318251000,676901916,-916706780
2224,31318843000,680011150,-919827592
2225,31319436000,683092009,-922898130
2226,31320029000,686151123,-925941201
2227,31320621000,689231971,-928970595
2228,31321214000,692311261,-931966787
2229,31321806000,695362917,-934920690
2230,31322399000,698367989,-937866120
2231,31322992000,701434254,-940802043
2232,31323584000,704429022,-943661415
2233,31324177000,707446582,-946493440
2234,31324770000,710451424,-949305395
2235,31325362000,713455811,-952118566
2236,31325955000,716456113,-954876863
2237,31326548000,719394157,-957580588
2238,31327140000,722389508,-960280789
2239,31327733000,725311148,-962942822
2240,31328326000,728253195,-965555859
2241,31328918000,731188380,-968186405
2242,31329511000,734139556,-970785608
2243,31330103000,737018115,-973305830
2244,31330696000,739906487,-975793670
2245,31331289000,742808387,-978315348
2246,31331881000,745675207,-980794115
2247,31332474000,748568829,-983221502
2248,31333067000,751432165,-985585581
2249,31333659000,754266375,-987951600
2250,31334252000,757105339,-990295188
2251,31334845000,759938535,-992603028
2252,31335437000,762778017,-994857248
2253,31336030000,765560861,-997091010
2254,31336622000,768333594,-999307585
2255,31337215000,771142574,-1001485137
2256,31337808000,773928723,-1003634548
2257,31338400000,776691206,-1005728425
2258,31338993000,779447315,-1007839202
2259,31339586000,782203513,-1009896208
2260,31340178000,784935169,-1011916023
2261,31340771000,787657455,-1013899265
2262,31341364000,790353292,-1015852813
2263,31341956000,793046076,-1017763702
2264,31342549000,795748667,-1019683957
2265,31343142000,798418008,-1021539434
2266,31343734000,801092649,-1023376534
2267,31344327000,803767592,-1025183591
2268,31344919000,806424952,-1026939525
2269,31345512000,809019680,-1028671141
2270,31346105000,811629384,-1030402170
2271,31346697000,814257529,-1032071060
2272,31347290000,816857573,-1033696757
2273,31347883000,819440230,-1035287226
2274,31348475000,822033699,-1036877142
2275,31349068000,824609357,-1038408647
2276,31349661000,827133069,-1039902098
2277,31350253000,829679547,-1041378722
2278,31350846000,832224810,-1042858732
2279,31351438000,834720858,-1044239824
2280,31352031000,837224565,-1045612044
2281,31352624000,839771354,-1047001473
2282,31353216000,842242933,-1048293534
2283,31353809000,844716434,-1049594375
2284,31354402000,847175434,-1050814716
2285,31354994000,849592761,-1052059983
2286,31355587000,852072021,-1053235032
2287,31356180000,854496036,-1054398971
2288,31356772000,856892972,-1055513680
2289,31357365000,859287929,-1056596773
2290,31357958000,861696654,-1057625218
2291,31358550000,864085328,-1058633561
2292,31359143000,866436016,-1059632573
2293,31359735000,868791976,-1060587886
2294,31360328000,871125469,-1061496499
2295,31360921000,873450235,-1062392054
2296,31361513000,875771962,-1063256484
2297,31362106000,878075644,-1064087043
2298,31362699000,880377465,-1064833096
2299,31363291000,882659096,-1065615686
2300,31363884000,884937834,-1066354542
2301,31364477000,887212722,-1067012217
2302,31365069000,889444648,-1067688363
2303,31365662000,891663603,-1068278871
2304,31366254000,893874793,-1068908294
2305,31366847000,896095435,-1069439127
2306,31367440000,898282692,-1069969438
2307,31368032000,900490592,-1070462150
2308,31368625000,902659037,-1070939689
2309,31369218000,904815428,-1071337709
2310,31369810000,906928400,-1071720602
2311,31370403000,909078973,-1072059967
2312,31370996000,911239563,-1072404254
2313,31371588000,913331903,-1072684381
2314,31372181000,915390757,-1072931566
2315,31372774000,917502300,-1073153280
2316,31373366000,919559505,-1073333753
2317,31373959000,921604014,-1073481095
2318,31374551000,923649668,-1073603435
2319,31375144000,925702467,-1073695362
2320,31375737000,927713412,-1073741560
2321,31376329000,929704610,-1073762241
2322,31376922000,931704205,-1073737817
2323,31377515000,933691792,-1073726585
2324,31378107000,935682024,-1073601748
2325,31378700000,937618648,-1073529313
2326,31379293000,939565762,-1073356177
2327,31379885000,941474935,-1073186557
2328,31380478000,943386904,-1072948139
2329,31381070000,945340690,-1072718334
2330,31381663000,947212357,-1072448121
2331,31382256000,949089695,-1072120572
2332,31382848000,950947506,-1071794799
2333,31383441000,952791301,-1071374737
2334,31384034000,954604063,-1071000428
2335,31384626000,956436745,-1070539092
2336,31385219000,958223626,-1070034187
2337,31385812000,960017516,-1069509958
2338,31386404000,961829539,-1068996513
2339,31386997000,963612165,-1068406289
2340,31387590000,965364669,-1067763672
2341,31388182000,967101019,-1067158630
2342,31388775000,968831315,-1066469130
